circuit_idx,src,tgt,n_src_samples,n_edge_samples,confidence,dominant_type,hamming
81,0011,1011,200000,152479,0.762395,boundary_analytic,1
81,0011,0111,200000,133241,0.666205,boundary_analytic,1
81,1100,1110,200000,196625,0.983125,boundary_analytic,1
81,1000,1010,200000,195957,0.979785,boundary_analytic,1
82,1000,0000,200000,200000,1.0,boundary_analytic,1
82,0010,0000,200000,200000,1.0,boundary_analytic,1
82,0010,0011,200000,200000,1.0,boundary_analytic,1
82,0011,0111,200000,133241,0.666205,boundary_analytic,1
82,1100,1110,200000,196625,0.983125,boundary_analytic,1
82,1100,1101,200000,177644,0.88822,boundary_analytic,1
82,1000,1010,200000,195957,0.979785,boundary_analytic,1
82,1000,1001,200000,173389,0.866945,boundary_analytic,1
83,1000,0000,200000,200000,1.0,boundary_analytic,1
83,0010,0000,200000,200000,1.0,boundary_analytic,1
83,0010,0011,200000,200000,1.0,boundary_analytic,1
83,0011,0111,200000,41596,0.20798,boundary_analytic,1
83,1100,1110,200000,199974,0.99987,boundary_analytic,1
83,1000,1010,200000,195957,0.979785,boundary_analytic,1
84,1000,0000,200000,200000,1.0,boundary_analytic,1
84,0010,0000,200000,200000,1.0,boundary_analytic,1
84,0010,0011,200000,200000,1.0,boundary_analytic,1
84,1100,1110,200000,199974,0.99987,boundary_analytic,1
84,1100,1101,200000,182326,0.91163,boundary_analytic,1
84,1000,1010,200000,195957,0.979785,boundary_analytic,1
85,1000,0000,200000,200000,1.0,boundary_analytic,1
85,0010,0000,200000,200000,1.0,boundary_analytic,1
85,0010,0011,200000,200000,1.0,boundary_analytic,1
85,0011,1011,200000,152479,0.762395,boundary_analytic,1
85,1100,1110,200000,199974,0.99987,boundary_analytic,1
85,1000,1010,200000,195957,0.979785,boundary_analytic,1
86,1000,0000,200000,200000,1.0,boundary_analytic,1
86,0010,0000,200000,200000,1.0,boundary_analytic,1
86,0010,0011,200000,200000,1.0,boundary_analytic,1
86,1100,1110,200000,199974,0.99987,boundary_analytic,1
86,1100,1101,200000,177644,0.88822,boundary_analytic,1
86,1000,1010,200000,195957,0.979785,boundary_analytic,1
86,1000,1001,200000,173389,0.866945,boundary_analytic,1
87,1000,0000,200000,200000,1.0,boundary_analytic,1
87,0010,0000,200000,200000,1.0,boundary_analytic,1
87,0010,0011,200000,200000,1.0,boundary_analytic,1
87,0011,0111,200000,133241,0.666205,boundary_analytic,1
87,1100,1110,200000,199974,0.99987,boundary_analytic,1
87,1000,1010,200000,195957,0.979785,boundary_analytic,1
88,1000,0000,200000,200000,1.0,boundary_analytic,1
88,0010,0000,200000,200000,1.0,boundary_analytic,1
88,0010,0011,200000,200000,1.0,boundary_analytic,1
88,0011,1011,200000,180109,0.900545,boundary_analytic,1
88,0011,0111,200000,41596,0.20798,boundary_analytic,1
88,1100,1110,200000,196625,0.983125,boundary_analytic,1
88,1000,1010,200000,195957,0.979785,boundary_analytic,1
89,1000,0000,200000,200000,1.0,boundary_analytic,1
89,0010,0000,200000,200000,1.0,boundary_analytic,1
89,0010,0011,200000,200000,1.0,boundary_analytic,1
89,0011,1011,200000,180109,0.900545,boundary_analytic,1
89,1100,1110,200000,196625,0.983125,boundary_analytic,1
89,1100,1101,200000,182326,0.91163,boundary_analytic,1
89,1000,1010,200000,195957,0.979785,boundary_analytic,1
90,1000,0000,200000,200000,1.0,boundary_analytic,1
90,0010,0000,200000,200000,1.0,boundary_analytic,1
90,0010,0011,200000,200000,1.0,boundary_analytic,1
90,0011,1011,200000,197661,0.988305,boundary_analytic,1
90,1100,1110,200000,196625,0.983125,boundary_analytic,1
90,1000,1010,200000,195957,0.979785,boundary_analytic,1
91,1000,0000,200000,200000,1.0,boundary_analytic,1
91,0010,0000,200000,200000,1.0,boundary_analytic,1
91,0010,0011,200000,200000,1.0,boundary_analytic,1
91,0011,1011,200000,180109,0.900545,boundary_analytic,1
91,1100,1110,200000,196625,0.983125,boundary_analytic,1
91,1100,1101,200000,177644,0.88822,boundary_analytic,1
91,1000,1010,200000,195957,0.979785,boundary_analytic,1
91,1000,1001,200000,173389,0.866945,boundary_analytic,1
92,1000,0000,200000,200000,1.0,boundary_analytic,1
92,0010,0000,200000,200000,1.0,boundary_analytic,1
92,0010,0011,200000,200000,1.0,boundary_analytic,1
92,0011,1011,200000,180109,0.900545,boundary_analytic,1
92,0011,0111,200000,133241,0.666205,boundary_analytic,1
92,1100,1110,200000,196625,0.983125,boundary_analytic,1
92,1000,1010,200000,195957,0.979785,boundary_analytic,1
93,1000,0000,200000,200000,1.0,boundary_analytic,1
93,0010,0000,200000,200000,1.0,boundary_analytic,1
93,0010,0011,200000,200000,1.0,boundary_analytic,1
93,0011,1011,200000,180109,0.900545,boundary_analytic,1
93,1100,1110,200000,199974,0.99987,boundary_analytic,1
93,1000,1010,200000,195957,0.979785,boundary_analytic,1
94,1000,0000,200000,200000,1.0,boundary_analytic,1
94,0010,0000,200000,200000,1.0,boundary_analytic,1
94,0010,0011,200000,200000,1.0,boundary_analytic,1
94,0011,1011,200000,152479,0.762395,boundary_analytic,1
94,0011,0111,200000,41596,0.20798,boundary_analytic,1
94,1100,1101,200000,199052,0.99526,boundary_analytic,1
94,1000,1001,200000,173389,0.866945,boundary_analytic,1
95,1000,0000,200000,200000,1.0,boundary_analytic,1
95,0010,0000,200000,200000,1.0,boundary_analytic,1
95,0010,0011,200000,200000,1.0,boundary_analytic,1
95,0011,1011,200000,152479,0.762395,boundary_analytic,1
95,0011,0111,200000,173626,0.86813,boundary_analytic,1
95,1100,1101,200000,182326,0.91163,boundary_analytic,1
96,1000,0000,200000,200000,1.0,boundary_analytic,1
96,0010,0000,200000,200000,1.0,boundary_analytic,1
96,0010,0011,200000,200000,1.0,boundary_analytic,1
96,0011,0111,200000,173626,0.86813,boundary_analytic,1
96,1100,1101,200000,199052,0.99526,boundary_analytic,1
96,1000,1001,200000,173389,0.866945,boundary_analytic,1
97,1000,0000,200000,200000,1.0,boundary_analytic,1
97,0010,0000,200000,200000,1.0,boundary_analytic,1
97,0010,0011,200000,200000,1.0,boundary_analytic,1
97,0011,1011,200000,152479,0.762395,boundary_analytic,1
97,0011,0111,200000,173626,0.86813,boundary_analytic,1
97,1100,1101,200000,177644,0.88822,boundary_analytic,1
97,1000,1001,200000,173389,0.866945,boundary_analytic,1
98,1000,0000,200000,200000,1.0,boundary_analytic,1
98,0010,0000,200000,200000,1.0,boundary_analytic,1
98,0010,0011,200000,200000,1.0,boundary_analytic,1
98,0011,1011,200000,152479,0.762395,boundary_analytic,1
98,0011,0111,200000,133241,0.666205,boundary_analytic,1
98,1100,1101,200000,199052,0.99526,boundary_analytic,1
98,1000,1001,200000,173389,0.866945,boundary_analytic,1
99,1000,0000,200000,200000,1.0,boundary_analytic,1
99,0010,0000,200000,200000,1.0,boundary_analytic,1
99,0010,0011,200000,200000,1.0,boundary_analytic,1
99,0011,1011,200000,152479,0.762395,boundary_analytic,1
99,0011,0111,200000,41596,0.20798,boundary_analytic,1
99,1100,1110,200000,197361,0.986805,boundary_analytic,1
99,1100,1101,200000,182326,0.91163,boundary_analytic,1
100,1000,0000,200000,200000,1.0,boundary_analytic,1
100,0010,0000,200000,200000,1.0,boundary_analytic,1
100,0010,0011,200000,200000,1.0,boundary_analytic,1
100,0011,0111,200000,41596,0.20798,boundary_analytic,1
100,1100,1110,200000,197361,0.986805,boundary_analytic,1
100,1100,1101,200000,199052,0.99526,boundary_analytic,1
100,1000,1001,200000,173389,0.866945,boundary_analytic,1
101,1000,0000,200000,200000,1.0,boundary_analytic,1
101,0010,0000,200000,200000,1.0,boundary_analytic,1
101,0010,0011,200000,200000,1.0,boundary_analytic,1
101,0011,1011,200000,152479,0.762395,boundary_analytic,1
101,0011,0111,200000,41596,0.20798,boundary_analytic,1
101,1100,1110,200000,197361,0.986805,boundary_analytic,1
101,1100,1101,200000,177644,0.88822,boundary_analytic,1
101,1000,1001,200000,173389,0.866945,boundary_analytic,1
102,1000,0000,200000,200000,1.0,boundary_analytic,1
102,0010,0000,200000,200000,1.0,boundary_analytic,1
102,0010,0011,200000,200000,1.0,boundary_analytic,1
102,0011,1011,200000,152479,0.762395,boundary_analytic,1
102,1100,1110,200000,197361,0.986805,boundary_analytic,1
102,1100,1101,200000,199052,0.99526,boundary_analytic,1
102,1000,1001,200000,173389,0.866945,boundary_analytic,1
103,1000,0000,200000,200000,1.0,boundary_analytic,1
103,0010,0000,200000,200000,1.0,boundary_analytic,1
103,0010,0011,200000,200000,1.0,boundary_analytic,1
103,0011,0111,200000,173626,0.86813,boundary_analytic,1
103,1100,1110,200000,197361,0.986805,boundary_analytic,1
103,1100,1101,200000,182326,0.91163,boundary_analytic,1
104,1000,0000,200000,200000,1.0,boundary_analytic,1
104,0010,0000,200000,200000,1.0,boundary_analytic,1
104,0010,0011,200000,200000,1.0,boundary_analytic,1
104,0011,1011,200000,152479,0.762395,boundary_analytic,1
104,0011,0111,200000,173626,0.86813,boundary_analytic,1
104,1100,1110,200000,197361,0.986805,boundary_analytic,1
105,1000,0000,200000,200000,1.0,boundary_analytic,1
105,0010,0000,200000,200000,1.0,boundary_analytic,1
105,0010,0011,200000,200000,1.0,boundary_analytic,1
105,0011,1011,200000,152479,0.762395,boundary_analytic,1
105,0011,0111,200000,133241,0.666205,boundary_analytic,1
105,1100,1110,200000,197361,0.986805,boundary_analytic,1
105,1100,1101,200000,182326,0.91163,boundary_analytic,1
106,1000,0000,200000,200000,1.0,boundary_analytic,1
106,0010,0000,200000,200000,1.0,boundary_analytic,1
106,0010,0011,200000,200000,1.0,boundary_analytic,1
106,0011,0111,200000,173626,0.86813,boundary_analytic,1
106,1100,1110,200000,197361,0.986805,boundary_analytic,1
106,1100,1101,200000,177644,0.88822,boundary_analytic,1
106,1000,1001,200000,173389,0.866945,boundary_analytic,1
107,1000,0000,200000,200000,1.0,boundary_analytic,1
107,0010,0000,200000,200000,1.0,boundary_analytic,1
107,0010,0011,200000,200000,1.0,boundary_analytic,1
107,0011,0111,200000,133241,0.666205,boundary_analytic,1
107,1100,1110,200000,197361,0.986805,boundary_analytic,1
107,1100,1101,200000,199052,0.99526,boundary_analytic,1
107,1000,1001,200000,173389,0.866945,boundary_analytic,1
108,1000,0000,200000,200000,1.0,boundary_analytic,1
108,0010,0000,200000,200000,1.0,boundary_analytic,1
108,0010,0011,200000,200000,1.0,boundary_analytic,1
108,0011,1011,200000,152479,0.762395,boundary_analytic,1
108,0011,0111,200000,133241,0.666205,boundary_analytic,1
108,1100,1110,200000,197361,0.986805,boundary_analytic,1
108,1100,1101,200000,177644,0.88822,boundary_analytic,1
108,1000,1001,200000,173389,0.866945,boundary_analytic,1
109,1000,0000,200000,200000,1.0,boundary_analytic,1
109,0010,0000,200000,200000,1.0,boundary_analytic,1
109,0010,0011,200000,200000,1.0,boundary_analytic,1
109,0011,1011,200000,197661,0.988305,boundary_analytic,1
109,0011,0111,200000,41596,0.20798,boundary_analytic,1
109,1100,1101,200000,182326,0.91163,boundary_analytic,1
110,1000,0000,200000,200000,1.0,boundary_analytic,1
110,0010,0000,200000,200000,1.0,boundary_analytic,1
110,0010,0011,200000,200000,1.0,boundary_analytic,1
110,0011,1011,200000,180109,0.900545,boundary_analytic,1
110,0011,0111,200000,41596,0.20798,boundary_analytic,1
110,1100,1101,200000,199052,0.99526,boundary_analytic,1
110,1000,1001,200000,173389,0.866945,boundary_analytic,1
111,1000,0000,200000,200000,1.0,boundary_analytic,1
111,0010,0000,200000,200000,1.0,boundary_analytic,1
111,0010,0011,200000,200000,1.0,boundary_analytic,1
111,0011,1011,200000,197661,0.988305,boundary_analytic,1
111,0011,0111,200000,41596,0.20798,boundary_analytic,1
111,1100,1101,200000,177644,0.88822,boundary_analytic,1
111,1000,1001,200000,173389,0.866945,boundary_analytic,1
112,1000,0000,200000,200000,1.0,boundary_analytic,1
112,0010,0000,200000,200000,1.0,boundary_analytic,1
112,0010,0011,200000,200000,1.0,boundary_analytic,1
112,0011,1011,200000,197661,0.988305,boundary_analytic,1
112,1100,1101,200000,199052,0.99526,boundary_analytic,1
112,1000,1001,200000,173389,0.866945,boundary_analytic,1
113,1000,0000,200000,200000,1.0,boundary_analytic,1
113,0010,0000,200000,200000,1.0,boundary_analytic,1
113,0010,0011,200000,200000,1.0,boundary_analytic,1
113,0011,1011,200000,180109,0.900545,boundary_analytic,1
113,0011,0111,200000,173626,0.86813,boundary_analytic,1
113,1100,1101,200000,182326,0.91163,boundary_analytic,1
114,1000,0000,200000,200000,1.0,boundary_analytic,1
114,0010,0000,200000,200000,1.0,boundary_analytic,1
114,0010,0011,200000,200000,1.0,boundary_analytic,1
114,0011,1011,200000,197661,0.988305,boundary_analytic,1
114,0011,0111,200000,173626,0.86813,boundary_analytic,1
115,1000,0000,200000,200000,1.0,boundary_analytic,1
115,0010,0000,200000,200000,1.0,boundary_analytic,1
115,0010,0011,200000,200000,1.0,boundary_analytic,1
115,0011,1011,200000,197661,0.988305,boundary_analytic,1
115,0011,0111,200000,133241,0.666205,boundary_analytic,1
115,1100,1101,200000,182326,0.91163,boundary_analytic,1
116,1000,0000,200000,200000,1.0,boundary_analytic,1
116,0010,0000,200000,200000,1.0,boundary_analytic,1
116,0010,0011,200000,200000,1.0,boundary_analytic,1
116,0011,1011,200000,180109,0.900545,boundary_analytic,1
116,0011,0111,200000,173626,0.86813,boundary_analytic,1
116,1100,1101,200000,177644,0.88822,boundary_analytic,1
116,1000,1001,200000,173389,0.866945,boundary_analytic,1
117,1000,0000,200000,200000,1.0,boundary_analytic,1
117,0010,0000,200000,200000,1.0,boundary_analytic,1
117,0010,0011,200000,200000,1.0,boundary_analytic,1
117,0011,1011,200000,180109,0.900545,boundary_analytic,1
117,0011,0111,200000,133241,0.666205,boundary_analytic,1
117,1100,1101,200000,199052,0.99526,boundary_analytic,1
117,1000,1001,200000,173389,0.866945,boundary_analytic,1
118,1000,0000,200000,200000,1.0,boundary_analytic,1
118,0010,0000,200000,200000,1.0,boundary_analytic,1
118,0010,0011,200000,200000,1.0,boundary_analytic,1
118,0011,1011,200000,197661,0.988305,boundary_analytic,1
118,0011,0111,200000,133241,0.666205,boundary_analytic,1
118,1100,1101,200000,177644,0.88822,boundary_analytic,1
118,1000,1001,200000,173389,0.866945,boundary_analytic,1
119,1000,0000,200000,200000,1.0,boundary_analytic,1
119,0010,0000,200000,200000,1.0,boundary_analytic,1
119,0010,0011,200000,200000,1.0,boundary_analytic,1
119,0011,1011,200000,180109,0.900545,boundary_analytic,1
119,0011,0111,200000,41596,0.20798,boundary_analytic,1
119,1100,1110,200000,197361,0.986805,boundary_analytic,1
119,1100,1101,200000,182326,0.91163,boundary_analytic,1
120,1000,0000,200000,200000,1.0,boundary_analytic,1
120,0010,0000,200000,200000,1.0,boundary_analytic,1
120,0010,0011,200000,200000,1.0,boundary_analytic,1
120,0011,1011,200000,197661,0.988305,boundary_analytic,1
120,0011,0111,200000,41596,0.20798,boundary_analytic,1
120,1100,1110,200000,197361,0.986805,boundary_analytic,1
121,1000,0000,200000,200000,1.0,boundary_analytic,1
121,0010,0000,200000,200000,1.0,boundary_analytic,1
121,0010,0011,200000,200000,1.0,boundary_analytic,1
121,0011,1011,200000,197661,0.988305,boundary_analytic,1
121,1100,1110,200000,197361,0.986805,boundary_analytic,1
121,1100,1101,200000,182326,0.91163,boundary_analytic,1
122,1000,0000,200000,200000,1.0,boundary_analytic,1
122,0010,0000,200000,200000,1.0,boundary_analytic,1
122,0010,0011,200000,200000,1.0,boundary_analytic,1
122,0011,1011,200000,180109,0.900545,boundary_analytic,1
122,0011,0111,200000,41596,0.20798,boundary_analytic,1
122,1100,1110,200000,197361,0.986805,boundary_analytic,1
122,1100,1101,200000,177644,0.88822,boundary_analytic,1
122,1000,1001,200000,173389,0.866945,boundary_analytic,1
123,1000,0000,200000,200000,1.0,boundary_analytic,1
123,0010,0000,200000,200000,1.0,boundary_analytic,1
123,0010,0011,200000,200000,1.0,boundary_analytic,1
123,0011,1011,200000,180109,0.900545,boundary_analytic,1
123,1100,1110,200000,197361,0.986805,boundary_analytic,1
123,1100,1101,200000,199052,0.99526,boundary_analytic,1
123,1000,1001,200000,173389,0.866945,boundary_analytic,1
124,1000,0000,200000,200000,1.0,boundary_analytic,1
124,0010,0000,200000,200000,1.0,boundary_analytic,1
124,0010,0011,200000,200000,1.0,boundary_analytic,1
124,0011,1011,200000,197661,0.988305,boundary_analytic,1
124,1100,1110,200000,197361,0.986805,boundary_analytic,1
124,1100,1101,200000,177644,0.88822,boundary_analytic,1
124,1000,1001,200000,173389,0.866945,boundary_analytic,1
125,1000,0000,200000,200000,1.0,boundary_analytic,1
125,0010,0000,200000,200000,1.0,boundary_analytic,1
125,0010,0011,200000,200000,1.0,boundary_analytic,1
125,0011,1011,200000,180109,0.900545,boundary_analytic,1
125,0011,0111,200000,173626,0.86813,boundary_analytic,1
125,1100,1110,200000,197361,0.986805,boundary_analytic,1
126,1000,0000,200000,200000,1.0,boundary_analytic,1
126,0010,0000,200000,200000,1.0,boundary_analytic,1
126,0010,0011,200000,200000,1.0,boundary_analytic,1
126,0011,1011,200000,180109,0.900545,boundary_analytic,1
126,0011,0111,200000,133241,0.666205,boundary_analytic,1
126,1100,1110,200000,197361,0.986805,boundary_analytic,1
126,1100,1101,200000,182326,0.91163,boundary_analytic,1
127,1000,0000,200000,200000,1.0,boundary_analytic,1
127,0010,0000,200000,200000,1.0,boundary_analytic,1
127,0010,0011,200000,200000,1.0,boundary_analytic,1
127,0011,1011,200000,197661,0.988305,boundary_analytic,1
127,0011,0111,200000,133241,0.666205,boundary_analytic,1
127,1100,1110,200000,197361,0.986805,boundary_analytic,1
128,1000,0000,200000,200000,1.0,boundary_analytic,1
128,0010,0000,200000,200000,1.0,boundary_analytic,1
128,0010,0011,200000,200000,1.0,boundary_analytic,1
128,0011,1011,200000,180109,0.900545,boundary_analytic,1
128,0011,0111,200000,133241,0.666205,boundary_analytic,1
128,1100,1110,200000,197361,0.986805,boundary_analytic,1
128,1100,1101,200000,177644,0.88822,boundary_analytic,1
128,1000,1001,200000,173389,0.866945,boundary_analytic,1
129,1000,0000,200000,200000,1.0,boundary_analytic,1
129,0010,0000,200000,200000,1.0,boundary_analytic,1
129,0010,0011,200000,200000,1.0,boundary_analytic,1
129,0011,1011,200000,152479,0.762395,boundary_analytic,1
129,0011,0111,200000,41596,0.20798,boundary_analytic,1
129,1100,1110,200000,196625,0.983125,boundary_analytic,1
129,1100,1101,200000,182326,0.91163,boundary_analytic,1
129,1000,1010,200000,195957,0.979785,boundary_analytic,1
130,1000,0000,200000,200000,1.0,boundary_analytic,1
130,0010,0000,200000,200000,1.0,boundary_analytic,1
130,0010,0011,200000,200000,1.0,boundary_analytic,1
130,0011,0111,200000,41596,0.20798,boundary_analytic,1
130,1100,1110,200000,196625,0.983125,boundary_analytic,1
130,1100,1101,200000,199052,0.99526,boundary_analytic,1
130,1000,1010,200000,195957,0.979785,boundary_analytic,1
130,1000,1001,200000,173389,0.866945,boundary_analytic,1
131,1000,0000,200000,200000,1.0,boundary_analytic,1
131,0010,0000,200000,200000,1.0,boundary_analytic,1
131,0010,0011,200000,200000,1.0,boundary_analytic,1
131,0011,1011,200000,152479,0.762395,boundary_analytic,1
131,0011,0111,200000,41596,0.20798,boundary_analytic,1
131,1100,1110,200000,196625,0.983125,boundary_analytic,1
131,1100,1101,200000,177644,0.88822,boundary_analytic,1
131,1000,1010,200000,195957,0.979785,boundary_analytic,1
131,1000,1001,200000,173389,0.866945,boundary_analytic,1
132,1000,0000,200000,200000,1.0,boundary_analytic,1
132,0010,0000,200000,200000,1.0,boundary_analytic,1
132,0010,0011,200000,200000,1.0,boundary_analytic,1
132,0011,1011,200000,152479,0.762395,boundary_analytic,1
132,1100,1110,200000,196625,0.983125,boundary_analytic,1
132,1100,1101,200000,199052,0.99526,boundary_analytic,1
132,1000,1010,200000,195957,0.979785,boundary_analytic,1
132,1000,1001,200000,173389,0.866945,boundary_analytic,1
133,1000,0000,200000,200000,1.0,boundary_analytic,1
133,0010,0000,200000,200000,1.0,boundary_analytic,1
133,0010,0011,200000,200000,1.0,boundary_analytic,1
133,0011,0111,200000,173626,0.86813,boundary_analytic,1
133,1100,1110,200000,196625,0.983125,boundary_analytic,1
133,1100,1101,200000,182326,0.91163,boundary_analytic,1
133,1000,1010,200000,195957,0.979785,boundary_analytic,1
134,1000,0000,200000,200000,1.0,boundary_analytic,1
134,0010,0000,200000,200000,1.0,boundary_analytic,1
134,0010,0011,200000,200000,1.0,boundary_analytic,1
134,0011,1011,200000,152479,0.762395,boundary_analytic,1
134,0011,0111,200000,173626,0.86813,boundary_analytic,1
134,1100,1110,200000,196625,0.983125,boundary_analytic,1
134,1000,1010,200000,195957,0.979785,boundary_analytic,1
135,1000,0000,200000,200000,1.0,boundary_analytic,1
135,0010,0000,200000,200000,1.0,boundary_analytic,1
135,0010,0011,200000,200000,1.0,boundary_analytic,1
135,0011,1011,200000,152479,0.762395,boundary_analytic,1
135,0011,0111,200000,133241,0.666205,boundary_analytic,1
135,1100,1110,200000,196625,0.983125,boundary_analytic,1
135,1100,1101,200000,182326,0.91163,boundary_analytic,1
135,1000,1010,200000,195957,0.979785,boundary_analytic,1
136,1000,0000,200000,200000,1.0,boundary_analytic,1
136,0010,0000,200000,200000,1.0,boundary_analytic,1
136,0010,0011,200000,200000,1.0,boundary_analytic,1
136,0011,0111,200000,173626,0.86813,boundary_analytic,1
136,1100,1110,200000,196625,0.983125,boundary_analytic,1
136,1100,1101,200000,177644,0.88822,boundary_analytic,1
136,1000,1010,200000,195957,0.979785,boundary_analytic,1
136,1000,1001,200000,173389,0.866945,boundary_analytic,1
137,1000,0000,200000,200000,1.0,boundary_analytic,1
137,0010,0000,200000,200000,1.0,boundary_analytic,1
137,0010,0011,200000,200000,1.0,boundary_analytic,1
137,0011,0111,200000,133241,0.666205,boundary_analytic,1
137,1100,1110,200000,196625,0.983125,boundary_analytic,1
137,1100,1101,200000,199052,0.99526,boundary_analytic,1
137,1000,1010,200000,195957,0.979785,boundary_analytic,1
137,1000,1001,200000,173389,0.866945,boundary_analytic,1
138,1000,0000,200000,200000,1.0,boundary_analytic,1
138,0010,0000,200000,200000,1.0,boundary_analytic,1
138,0010,0011,200000,200000,1.0,boundary_analytic,1
138,0011,1011,200000,152479,0.762395,boundary_analytic,1
138,0011,0111,200000,133241,0.666205,boundary_analytic,1
138,1100,1110,200000,196625,0.983125,boundary_analytic,1
138,1100,1101,200000,177644,0.88822,boundary_analytic,1
138,1000,1010,200000,195957,0.979785,boundary_analytic,1
138,1000,1001,200000,173389,0.866945,boundary_analytic,1
139,1000,0000,200000,200000,1.0,boundary_analytic,1
139,0010,0000,200000,200000,1.0,boundary_analytic,1
139,0010,0011,200000,200000,1.0,boundary_analytic,1
139,0011,0111,200000,41596,0.20798,boundary_analytic,1
139,1100,1110,200000,199974,0.99987,boundary_analytic,1
139,1100,1101,200000,182326,0.91163,boundary_analytic,1
139,1000,1010,200000,195957,0.979785,boundary_analytic,1
140,1000,0000,200000,200000,1.0,boundary_analytic,1
140,0010,0000,200000,200000,1.0,boundary_analytic,1
140,0010,0011,200000,200000,1.0,boundary_analytic,1
140,0011,1011,200000,152479,0.762395,boundary_analytic,1
140,0011,0111,200000,41596,0.20798,boundary_analytic,1
140,1100,1110,200000,199974,0.99987,boundary_analytic,1
140,1000,1010,200000,195957,0.979785,boundary_analytic,1
141,1000,0000,200000,200000,1.0,boundary_analytic,1
141,0010,0000,200000,200000,1.0,boundary_analytic,1
141,0010,0011,200000,200000,1.0,boundary_analytic,1
141,0011,1011,200000,152479,0.762395,boundary_analytic,1
141,1100,1110,200000,199974,0.99987,boundary_analytic,1
141,1100,1101,200000,182326,0.91163,boundary_analytic,1
141,1000,1010,200000,195957,0.979785,boundary_analytic,1
142,1000,0000,200000,200000,1.0,boundary_analytic,1
142,0010,0000,200000,200000,1.0,boundary_analytic,1
142,0010,0011,200000,200000,1.0,boundary_analytic,1
142,0011,0111,200000,41596,0.20798,boundary_analytic,1
142,1100,1110,200000,199974,0.99987,boundary_analytic,1
142,1100,1101,200000,177644,0.88822,boundary_analytic,1
142,1000,1010,200000,195957,0.979785,boundary_analytic,1
142,1000,1001,200000,173389,0.866945,boundary_analytic,1
143,1000,0000,200000,200000,1.0,boundary_analytic,1
143,0010,0000,200000,200000,1.0,boundary_analytic,1
143,0010,0011,200000,200000,1.0,boundary_analytic,1
143,1100,1110,200000,199974,0.99987,boundary_analytic,1
143,1100,1101,200000,199052,0.99526,boundary_analytic,1
143,1000,1010,200000,195957,0.979785,boundary_analytic,1
143,1000,1001,200000,173389,0.866945,boundary_analytic,1
144,1000,0000,200000,200000,1.0,boundary_analytic,1
144,0010,0000,200000,200000,1.0,boundary_analytic,1
144,0010,0011,200000,200000,1.0,boundary_analytic,1
144,0011,1011,200000,152479,0.762395,boundary_analytic,1
144,1100,1110,200000,199974,0.99987,boundary_analytic,1
144,1100,1101,200000,177644,0.88822,boundary_analytic,1
144,1000,1010,200000,195957,0.979785,boundary_analytic,1
144,1000,1001,200000,173389,0.866945,boundary_analytic,1
145,1000,0000,200000,200000,1.0,boundary_analytic,1
145,0010,0000,200000,200000,1.0,boundary_analytic,1
145,0010,0011,200000,200000,1.0,boundary_analytic,1
145,0011,0111,200000,173626,0.86813,boundary_analytic,1
